date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:30	137592/137592	---M--	200	added ('OK')	image/jpeg	etag:%2221978-5de953e673d80%22	https://spacingtech.com/html/mitho/mitho/img/blog/home9-blog1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home9-blog1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:30	430254/430254	---M--	200	added ('OK')	image/jpeg	etag:%22690ae-5de953ded2b80%22	https://spacingtech.com/html/mitho/mitho/img/blog/home9-blog2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home9-blog2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:31	325165/325165	---M--	200	added ('OK')	image/jpeg	etag:%224f62d-5de953e0bb000%22	https://spacingtech.com/html/mitho/mitho/img/blog/home9-blog3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home9-blog3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:31	299163/299163	---M--	200	added ('OK')	image/jpeg	etag:%224909b-5de953e0bb000%22	https://spacingtech.com/html/mitho/mitho/img/blog/home9-blog4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home9-blog4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:31	593001/593001	---M--	200	added ('OK')	image/jpeg	etag:%2290c69-5de953e2a3480%22	https://spacingtech.com/html/mitho/mitho/img/blog/home9-blog5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home9-blog5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:31	134960/134960	---M--	200	added ('OK')	image/jpeg	etag:%2220f30-5deb9c8660b00%22	https://spacingtech.com/html/mitho/mitho/img/footer/home9-footer-bgimg.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/footer/home9-footer-bgimg.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:31	10864/10864	---M--	200	added ('OK')	image/jpeg	etag:%222a70-5f8f8c2f57f80%22	https://spacingtech.com/html/mitho/mitho/img/cart/home9-cart-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home9-cart-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:32	13126/13126	---M--	200	added ('OK')	image/jpeg	etag:%223346-5f8f8c36f9180%22	https://spacingtech.com/html/mitho/mitho/img/cart/home9-cart-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home9-cart-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:32	11524/11524	---M--	200	added ('OK')	image/jpeg	etag:%222d04-5f8f8c3cb1f00%22	https://spacingtech.com/html/mitho/mitho/img/cart/home9-cart-3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home9-cart-3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:32	14063/14063	---M--	200	added ('OK')	image/jpeg	etag:%2236ef-5f8f8c4453100%22	https://spacingtech.com/html/mitho/mitho/img/cart/home9-cart-4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home9-cart-4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-9.html)
12:32:32	322/322	---M--	200	added ('OK')	image/svg+xml	etag:%22142-5dbeab2e90880%22	https://spacingtech.com/html/mitho/mitho/img/favicon/favicon10.svg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/favicon/favicon10.svg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:33	152918/152918	---M--	200	added ('OK')	text/css	etag:%2225556-62cf10e204400%22	https://spacingtech.com/html/mitho/mitho/css/style10.css	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/css/style10.css	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:33	2682/2682	---M--	200	added ('OK')	image/png	etag:%22a7a-5dbeab6f6a180%22	https://spacingtech.com/html/mitho/mitho/img/logo/logo10.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/logo/logo10.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:33	20740/20740	---M--	200	added ('OK')	image/jpeg	etag:%225104-5dffbf376fc80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-shopbanner-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-shopbanner-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:33	18604/18604	---M--	200	added ('OK')	image/jpeg	etag:%2248ac-5dffbf376fc80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-shopbanner-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-shopbanner-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:34	6175/6175	---M--	200	added ('OK')	image/jpeg	etag:%22181f-5f82f803a2980%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:34	4528/4528	---M--	200	added ('OK')	image/jpeg	etag:%2211b0-5f82f80f14480%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:34	5864/5864	---M--	200	added ('OK')	image/jpeg	etag:%2216e8-5f82f8189db00%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:34	6689/6689	---M--	200	added ('OK')	image/jpeg	etag:%221a21-5f82f8240f600%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:35	4516/4516	---M--	200	added ('OK')	image/jpeg	etag:%2211a4-5f82f82d98c80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:35	5072/5072	---M--	200	added ('OK')	image/jpeg	etag:%2213d0-5f82fa1b99a00%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:35	7834/7834	---M--	200	added ('OK')	image/jpeg	etag:%221e9a-5f82fa2523080%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:35	3405/3405	---M--	200	added ('OK')	image/jpeg	etag:%22d4d-5f82fa2eac700%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-pro-banner8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:36	39954/39954	---M--	200	added ('OK')	image/jpeg	etag:%229c12-5dffbf339f380%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-collection1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-collection1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:36	28578/28578	---M--	200	added ('OK')	image/jpeg	etag:%226fa2-5dffbf3587800%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-collection2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-collection2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:36	36311/36311	---M--	200	added ('OK')	image/jpeg	etag:%228dd7-5dffbf3587800%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-collection3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-collection3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:36	30984/30984	---M--	200	added ('OK')	image/jpeg	etag:%227908-5dffbf339f380%22	https://spacingtech.com/html/mitho/mitho/img/menu/home10-blog.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home10-blog.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:37	94666/94666	---M--	200	added ('OK')	image/jpeg	etag:%22171ca-5dfebc4771380%22	https://spacingtech.com/html/mitho/mitho/img/slider/home10-slider1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home10-slider1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:37	47575/47575	---M--	200	added ('OK')	image/jpeg	etag:%22b9d7-5dfebfaf19c00%22	https://spacingtech.com/html/mitho/mitho/img/slider/home10-mobslider1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home10-mobslider1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:37	114502/114502	---M--	200	added ('OK')	image/jpeg	etag:%221bf46-5dfebfc9cdb00%22	https://spacingtech.com/html/mitho/mitho/img/slider/home10-slider2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home10-slider2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:37	43037/43037	---M--	200	added ('OK')	image/jpeg	etag:%22a81d-5dfebfb102080%22	https://spacingtech.com/html/mitho/mitho/img/slider/home10-mobslider2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home10-mobslider2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:37	138080/138080	---M--	200	added ('OK')	image/jpeg	etag:%2221b60-5dfebfb2ea500%22	https://spacingtech.com/html/mitho/mitho/img/slider/home10-slider3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home10-slider3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:38	65131/65131	---M--	200	added ('OK')	image/jpeg	etag:%22fe6b-5dfebfb102080%22	https://spacingtech.com/html/mitho/mitho/img/slider/home10-mobslider3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home10-mobslider3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:38	57263/57263	---M--	200	added ('OK')	image/jpeg	etag:%22dfaf-5e0029e4dab80%22	https://spacingtech.com/html/mitho/mitho/img/cat/home10-cat1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home10-cat1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:38	56525/56525	---M--	200	added ('OK')	image/jpeg	etag:%22dccd-5e0029e4dab80%22	https://spacingtech.com/html/mitho/mitho/img/cat/home10-cat2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home10-cat2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:38	73771/73771	---M--	200	added ('OK')	image/jpeg	etag:%221202b-5e0029e2f2700%22	https://spacingtech.com/html/mitho/mitho/img/cat/home10-cat3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home10-cat3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:38	181816/181816	---M--	200	added ('OK')	image/jpeg	etag:%222c638-5e014e4136f80%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p11.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p11.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:39	351052/351052	---M--	200	added ('OK')	image/jpeg	etag:%2255b4c-5e014e5fbb780%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p12.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p12.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:39	645907/645907	---M--	200	added ('OK')	image/jpeg	etag:%229db13-5e00f02b37580%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:39	388164/388164	---M--	200	added ('OK')	image/jpeg	etag:%225ec44-5e011ad0e1380%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:39	392007/392007	---M--	200	added ('OK')	image/jpeg	etag:%225fb47-5e00f25a11c00%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:39	159209/159209	---M--	200	added ('OK')	image/jpeg	etag:%2226de9-5e015c411f700%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:40	291715/291715	---M--	200	added ('OK')	image/jpeg	etag:%2247383-5e00f4cd96480%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:40	431703/431703	---M--	200	added ('OK')	image/jpeg	etag:%2269657-5e013f4f12c80%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:40	244135/244135	---M--	200	added ('OK')	image/jpeg	etag:%223b9a7-5e00f7190ce80%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:40	386153/386153	---M--	200	added ('OK')	image/jpeg	etag:%225e469-5e00f78f4e580%22	https://spacingtech.com/html/mitho/mitho/img/product/home10-p8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home10-p8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:41	102873/102873	---M--	200	added ('OK')	image/jpeg	etag:%22191d9-5e01189c4df80%22	https://spacingtech.com/html/mitho/mitho/img/video/home10-video.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/video/home10-video.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:41	118105/118105	---M--	200	added ('OK')	image/jpeg	etag:%221cd59-5e0119798e980%22	https://spacingtech.com/html/mitho/mitho/img/deal-banner/home10-deal.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/deal-banner/home10-deal.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:41	214349/214349	---M--	200	added ('OK')	image/jpeg	etag:%223454d-5dfeb91348480%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:41	354471/354471	---M--	200	added ('OK')	image/jpeg	etag:%22568a7-5dfeb909bee00%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:41	313533/313533	---M--	200	added ('OK')	image/jpeg	etag:%224c8bd-5dfeb90ba7280%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:42	489439/489439	---M--	200	added ('OK')	image/jpeg	etag:%22777df-5dfeb90d8f700%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:42	262816/262816	---M--	200	added ('OK')	image/jpeg	etag:%22402a0-5dfeb90f77b80%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:42	265370/265370	---M--	200	added ('OK')	image/jpeg	etag:%2240c9a-5dfeb90f77b80%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:42	421093/421093	---M--	200	added ('OK')	image/jpeg	etag:%2266ce5-5dfeb91160000%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:42	373333/373333	---M--	200	added ('OK')	image/jpeg	etag:%225b255-5dfeb91348480%22	https://spacingtech.com/html/mitho/mitho/img/blog/home10-blog8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home10-blog8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:43	15036/15036	---M--	200	added ('OK')	image/png	etag:%223abc-5e00147381480%22	https://spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo1.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo1.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:43	13875/13875	---M--	200	added ('OK')	image/png	etag:%223633-5e00148694180%22	https://spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo2.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo2.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:43	18125/18125	---M--	200	added ('OK')	image/png	etag:%2246cd-5e0014bfcc880%22	https://spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo3.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo3.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:43	13645/13645	---M--	200	added ('OK')	image/png	etag:%22354d-5e0014c585600%22	https://spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo4.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo4.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:44	13411/13411	---M--	200	added ('OK')	image/png	etag:%223463-5e0014cb3e380%22	https://spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo5.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo5.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:44	10888/10888	---M--	200	added ('OK')	image/png	etag:%222a88-5e0014da80780%22	https://spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo6.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/brand-logo/home10-logo6.png	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:44	17044/17044	---M--	200	added ('OK')	image/jpeg	etag:%224294-5f8f8917cb400%22	https://spacingtech.com/html/mitho/mitho/img/cart/home10-cart-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home10-cart-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:44	11715/11715	---M--	200	added ('OK')	image/jpeg	etag:%222dc3-5f8f891d84180%22	https://spacingtech.com/html/mitho/mitho/img/cart/home10-cart-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home10-cart-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:44	15651/15651	---M--	200	added ('OK')	image/jpeg	etag:%223d23-5f8f89270d800%22	https://spacingtech.com/html/mitho/mitho/img/cart/home10-cart-3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home10-cart-3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:45	15912/15912	---M--	200	added ('OK')	image/jpeg	etag:%223e28-5f8f893096e80%22	https://spacingtech.com/html/mitho/mitho/img/cart/home10-cart-4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home10-cart-4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-10.html)
12:32:45	295/295	---M--	200	added ('OK')	image/svg+xml	etag:%22127-5f4baedaa2b00%22	https://spacingtech.com/html/mitho/mitho/img/favicon/favicon11.svg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/favicon/favicon11.svg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:45	142555/142555	---M--	200	added ('OK')	text/css	etag:%2222cdb-62cf10fcb8300%22	https://spacingtech.com/html/mitho/mitho/css/style11.css	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/css/style11.css	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:45	71640/71640	---M--	200	added ('OK')	image/jpeg	etag:%22117d8-5df3346b2c380%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-shopbanner-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-shopbanner-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:46	45301/45301	---M--	200	added ('OK')	image/jpeg	etag:%22b0f5-5df33675c9480%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-shopbanner-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-shopbanner-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:46	4269/4269	---M--	200	added ('OK')	image/jpeg	etag:%2210ad-5f82fad86d780%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:46	4595/4595	---M--	200	added ('OK')	image/jpeg	etag:%2211f3-5f82fb2a71900%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:46	3743/3743	---M--	200	added ('OK')	image/jpeg	etag:%22e9f-5f82fb3f6ca80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:47	3745/3745	---M--	200	added ('OK')	image/jpeg	etag:%22ea1-5f82fb4ade580%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:47	3774/3774	---M--	200	added ('OK')	image/jpeg	etag:%22ebe-5f82fb61c1b80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:47	3741/3741	---M--	200	added ('OK')	image/jpeg	etag:%22e9d-5f82fb9ce2700%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:47	4778/4778	---M--	200	added ('OK')	image/jpeg	etag:%2212aa-5f82fbae0cf80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:47	3267/3267	---M--	200	added ('OK')	image/jpeg	etag:%22cc3-5f82fbbb66f00%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-pro-banner8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
12:32:48	54316/54316	---M--	200	added ('OK')	image/jpeg	etag:%22d42c-5df32a76f4780%22	https://spacingtech.com/html/mitho/mitho/img/menu/home11-collection1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home11-collection1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-11.html)
